trailID,area_name,state,geolocation
10320138,Groveland,California,"{'lat': 37.97397, 'lng': -119.88221}"
10305513,Twentynine Palms,California,"{'lat': 34.00125, 'lng': -116.04996}"
10315406,Twentynine Palms,California,"{'lat': 34.10363, 'lng': -115.45105}"
10027732,Chester,California,"{'lat': 40.46657, 'lng': -121.30786}"
10358333,Ventura,California,"{'lat': 34.01101, 'lng': -119.66036}"
10316793,Hume,California,"{'lat': 36.79469, 'lng': -118.58285}"
10311983,Joshua Tree,California,"{'lat': 34.00955, 'lng': -116.30599}"
10257654,Yosemite Valley,California,"{'lat': 37.86994, 'lng': -119.64888}"
10006900,Mill Creek,California,"{'lat': 40.43104, 'lng': -121.5363}"
10028862,Old Station,California,"{'lat': 40.49452, 'lng': -121.42316}"
10016753,Death Valley,California,"{'lat': 36.22563, 'lng': -116.88152}"
10034008,Death Valley,California,"{'lat': 36.73672, 'lng': -116.91251}"
10259114,Bridgeport,California,"{'lat': 38.14677, 'lng': -119.38058}"
10259147,Mecca,California,"{'lat': 33.82806, 'lng': -115.75912}"
10032078,Three Rivers,California,"{'lat': 36.35034, 'lng': -118.76505}"
10037321,Dunlap,California,"{'lat': 36.79039, 'lng': -118.66787}"
10271700,Yosemite Valley,California,"{'lat': 37.82579, 'lng': -119.47026}"
10258349,Paicines,California,"{'lat': 36.49211, 'lng': -121.20992}"
10026970,Hume,California,"{'lat': 36.7947, 'lng': -118.5829}"
10273342,Twentynine Palms,California,"{'lat': 33.90174, 'lng': -115.83487}"
10259115,Yosemite Valley,California,"{'lat': 37.8789, 'lng': -119.35881}"
10467877,Sequoia National Park,California,"{'lat': 36.59654, 'lng': -118.73438}"
10400638,Mecca,California,"{'lat': 33.74828, 'lng': -115.82429}"
10312298,Paicines,California,"{'lat': 36.47762, 'lng': -121.22605}"
10269763,Death Valley,California,"{'lat': 36.64162, 'lng': -117.29155}"
10419777,Yosemite Valley,California,"{'lat': 37.8258, 'lng': -119.46937}"
10272277,Three Rivers,California,"{'lat': 36.45329, 'lng': -118.59677}"
10037386,Shoshone,California,"{'lat': 35.91989, 'lng': -116.6825}"
10312628,Yosemite Valley,California,"{'lat': 37.8733, 'lng': -119.3826}"
10267412,Yosemite Valley,California,"{'lat': 37.87337, 'lng': -119.3826}"
10506284,Yosemite Valley,California,"{'lat': 37.83428, 'lng': -119.46321}"
10264670,Ventura,California,"{'lat': 33.99341, 'lng': -120.04382}"
10270902,Yosemite Valley,California,"{'lat': 37.73804, 'lng': -119.5686}"
10334875,Lee Vining,California,"{'lat': 37.89098, 'lng': -119.26266}"
10302606,Death Valley,California,"{'lat': 36.61949, 'lng': -117.33029}"
10031729,Orick,California,"{'lat': 41.2641, 'lng': -123.98779}"
10013404,Old Station,California,"{'lat': 40.46056, 'lng': -121.45942}"
10271175,Twentynine Palms,California,"{'lat': 34.08972, 'lng': -116.25897}"
10027507,Yosemite Valley,California,"{'lat': 37.873310000000004, 'lng': -119.38263}"
10270272,Death Valley,California,"{'lat': 36.20145, 'lng': -116.76999}"
10369327,Twentynine Palms,California,"{'lat': 34.0812, 'lng': -116.24199}"
10031643,Old Station,California,"{'lat': 40.5652, 'lng': -121.30133}"
10259022,Yosemite Valley,California,"{'lat': 37.72958, 'lng': -119.55958}"
10478855,Twentynine Palms,California,"{'lat': 34.04113, 'lng': -116.18574}"
10309880,Yosemite Valley,California,"{'lat': 37.87187, 'lng': -119.34929}"
10300210,Yosemite Valley,California,"{'lat': 37.73395, 'lng': -119.60179}"
10035715,Yosemite Valley,California,"{'lat': 37.75965, 'lng': -119.7975}"
10258329,Paicines,California,"{'lat': 36.49441, 'lng': -121.1459}"
10270273,Death Valley,California,"{'lat': 36.65905, 'lng': -117.07939}"
10252779,Yucca Valley,California,"{'lat': 34.07513, 'lng': -116.38798}"
10035754,Dunlap,California,"{'lat': 36.79343, 'lng': -118.66864}"
10263522,Orick,California,"{'lat': 41.28719, 'lng': -124.05689}"
10355861,Mill Creek,California,"{'lat': 40.43769, 'lng': -121.53295}"
10388810,Shoshone,California,"{'lat': 35.90761, 'lng': -116.62076}"
10336696,Yosemite Valley,California,"{'lat': 37.56612, 'lng': -119.53262}"
10257651,Yosemite Valley,California,"{'lat': 37.78379, 'lng': -119.74173}"
10038503,Chester,California,"{'lat': 40.44314, 'lng': -121.39745}"
10356648,Yosemite Valley,California,"{'lat': 37.87203, 'lng': -119.37075}"
10020646,Shoshone,California,"{'lat': 35.89917, 'lng': -116.65586}"
10343125,Three Rivers,California,"{'lat': 36.5547, 'lng': -118.74885}"
10257620,Yucca Valley,California,"{'lat': 34.09423, 'lng': -116.37039}"
10033123,Yosemite Valley,California,"{'lat': 37.87746, 'lng': -119.33499}"
10111638,Twentynine Palms,California,"{'lat': 34.02376, 'lng': -116.07768}"
10021733,Death Valley,California,"{'lat': 36.09819, 'lng': -116.8455}"
10259013,Twentynine Palms,California,"{'lat': 33.92521, 'lng': -115.92883}"
10273218,Yosemite Valley,California,"{'lat': 37.74713, 'lng': -119.59064}"
10262825,Three Rivers,California,"{'lat': 36.52104, 'lng': -118.77138}"
10304145,Trinidad,California,"{'lat': 41.20819, 'lng': -123.9933}"
10269469,Twentynine Palms,California,"{'lat': 34.09317, 'lng': -116.15598}"
10263616,Hume,California,"{'lat': 36.7947, 'lng': -118.58295}"
10319970,Three Rivers,California,"{'lat': 36.64663, 'lng': -118.81489}"
10027515,Lee Vining,California,"{'lat': 37.89058, 'lng': -119.26233}"
10032086,Three Rivers,California,"{'lat': 36.45331, 'lng': -118.5968}"
10027565,Independence,California,"{'lat': 36.77253, 'lng': -118.34124}"
10269463,Twentynine Palms,California,"{'lat': 34.01195, 'lng': -116.16811}"
10268353,Bishop,California,"{'lat': 37.16922, 'lng': -118.56599}"
10027721,Old Station,California,"{'lat': 40.49803, 'lng': -121.42714}"
10270279,Death Valley,California,"{'lat': 36.48687, 'lng': -117.19928}"
10022580,Big Pine,California,"{'lat': 37.00979, 'lng': -118.32743}"
10400643,Mecca,California,"{'lat': 33.73717, 'lng': -115.81073}"
10311964,Joshua Tree,California,"{'lat': 34.00958, 'lng': -116.3057}"
10038390,Independence,California,"{'lat': 36.77249, 'lng': -118.34127}"
10266321,Klamath,California,"{'lat': 41.52675, 'lng': -124.07919}"
10041493,Chester,California,"{'lat': 40.44319, 'lng': -121.39741}"
10264127,Yosemite Valley,California,"{'lat': 37.76352, 'lng': -119.84258}"
10262823,Three Rivers,California,"{'lat': 36.55465, 'lng': -118.74871}"
10312153,Yosemite Valley,California,"{'lat': 37.87729, 'lng': -119.35326}"
10002139,Yosemite Valley,California,"{'lat': 37.87335, 'lng': -119.38266}"
10420957,Yosemite Valley,California,"{'lat': 37.94643, 'lng': -119.78756}"
10267055,Three Rivers,California,"{'lat': 36.465090000000004, 'lng': -118.67092}"
10294566,Yosemite Valley,California,"{'lat': 37.82575, 'lng': -119.4701}"
10269474,Twentynine Palms,California,"{'lat': 34.00938, 'lng': -116.05554}"
10371837,Death Valley,California,"{'lat': 36.60106, 'lng': -117.09666}"
10270249,Death Valley,California,"{'lat': 36.24328, 'lng': -116.88165}"
10040302,Yosemite Valley,California,"{'lat': 37.74499, 'lng': -119.80146}"
10027722,Old Station,California,"{'lat': 40.48827, 'lng': -121.42236}"
10037320,Stony Creek Village,California,"{'lat': 36.72279, 'lng': -118.7653}"
10264130,Yosemite Valley,California,"{'lat': 37.67034, 'lng': -119.62806}"
10291229,Yosemite Valley,California,"{'lat': 37.75212, 'lng': -119.73696}"
10418330,Hume,California,"{'lat': 36.79608, 'lng': -118.58322}"
10259085,Bridgeport,California,"{'lat': 38.10867, 'lng': -119.27884}"
10528381,Three Rivers,California,"{'lat': 36.48604, 'lng': -118.83767}"
10344453,Three Rivers,California,"{'lat': 36.55489, 'lng': -118.74907}"
10264672,Ventura,California,"{'lat': 33.97871, 'lng': -120.01049}"
10341188,Yosemite Valley,California,"{'lat': 37.54839, 'lng': -119.634}"
10336074,Yosemite Valley,California,"{'lat': 37.87196, 'lng': -119.34929}"
10038496,Old Station,California,"{'lat': 40.46002, 'lng': -121.47469}"
10320139,Groveland,California,"{'lat': 37.97386, 'lng': -119.88249}"
10314387,Independence,California,"{'lat': 36.77252, 'lng': -118.34124}"
10299404,Cedar Grove,California,"{'lat': 36.80398, 'lng': -118.71388}"
10478797,Coolidge Springs,California,"{'lat': 33.82808, 'lng': -115.75899}"
10269467,Twentynine Palms,California,"{'lat': 34.0656, 'lng': -116.2294}"
10022053,Death Valley,California,"{'lat': 36.38589, 'lng': -117.15093}"
10264120,Yosemite Valley,California,"{'lat': 37.85196, 'lng': -119.57786}"
10396556,Death Valley,California,"{'lat': 36.42094, 'lng': -116.81009}"
10018608,Death Valley,California,"{'lat': 36.75999, 'lng': -117.54233}"
10264122,Yosemite Valley,California,"{'lat': 37.75213, 'lng': -119.73697}"
10396557,Death Valley,California,"{'lat': 36.4208, 'lng': -116.81035}"
10315438,Old Station,California,"{'lat': 40.51578, 'lng': -121.4651}"
10259106,Yosemite Valley,California,"{'lat': 37.73256, 'lng': -119.55788}"
10472836,Chester,California,"{'lat': 40.45434, 'lng': -121.29614}"
10269465,Twentynine Palms,California,"{'lat': 34.0409, 'lng': -116.18523}"
10042325,Three Rivers,California,"{'lat': 36.46497, 'lng': -118.67094}"
10270254,Death Valley,California,"{'lat': 36.60836, 'lng': -117.14413}"
10332210,Three Rivers,California,"{'lat': 36.56486, 'lng': -118.77271}"
10031446,Malibu,California,"{'lat': 33.48152, 'lng': -119.02957}"
10257652,Yosemite Valley,California,"{'lat': 37.78432, 'lng': -119.74133}"
10308381,Yosemite Valley,California,"{'lat': 37.67049, 'lng': -119.62791}"
10258344,Paicines,California,"{'lat': 36.47744, 'lng': -121.22545}"
10483854,Twentynine Palms,California,"{'lat': 34.08599, 'lng': -116.14036}"
10388993,Death Valley,California,"{'lat': 35.91984, 'lng': -116.68249}"
10040394,Death Valley,California,"{'lat': 36.24851, 'lng': -117.12722}"
10293872,Wawona,California,"{'lat': 37.86983, 'lng': -119.64895}"
10335544,Lee Vining,California,"{'lat': 37.95597, 'lng': -119.26656}"
10257653,Groveland,California,"{'lat': 37.8841, 'lng': -119.85089}"
10003914,Chester,California,"{'lat': 40.46698, 'lng': -121.30947}"
10257658,Yosemite Valley,California,"{'lat': 37.87246, 'lng': -119.64933}"
10257676,Groveland,California,"{'lat': 37.89321, 'lng': -119.84106}"
10336695,Yosemite Valley,California,"{'lat': 37.548, 'lng': -119.63454}"
10372809,Hume,California,"{'lat': 36.74089, 'lng': -118.73841}"
10327774,Yosemite Valley,California,"{'lat': 37.78419, 'lng': -119.74113}"
10517641,McArthur,California,"{'lat': 40.56481, 'lng': -121.30189}"
10462912,Death Valley,California,"{'lat': 36.34264, 'lng': -117.38866}"
10111637,Mecca,California,"{'lat': 33.69963, 'lng': -115.6785}"
10261704,Death Valley,California,"{'lat': 36.43698, 'lng': -117.60708}"
10270286,Death Valley,California,"{'lat': 35.91015, 'lng': -116.57937}"
10351113,Yosemite Valley,California,"{'lat': 37.71447, 'lng': -119.73634}"
10257657,Yosemite Valley,California,"{'lat': 37.87234, 'lng': -119.64932}"
10331143,Groveland,California,"{'lat': 37.94645, 'lng': -119.78757}"
10310060,Lone Pine,California,"{'lat': 36.45314, 'lng': -118.16989}"
10369012,Wawona,California,"{'lat': 37.86983, 'lng': -119.64895}"
10480470,Yosemite Valley,California,"{'lat': 37.75067, 'lng': -119.73356}"
10327394,Groveland,California,"{'lat': 37.87995, 'lng': -119.84984}"
10003613,Malibu,California,"{'lat': 33.48146, 'lng': -119.02955}"
10290223,June Lake,California,"{'lat': 37.78258, 'lng': -119.12859}"
10259149,Twentynine Palms,California,"{'lat': 33.92358, 'lng': -116.05416}"
10316147,Death Valley,California,"{'lat': 36.49337, 'lng': -116.70383}"
10297082,Yosemite Valley,California,"{'lat': 37.81176, 'lng': -119.50901}"
10258330,Paicines,California,"{'lat': 36.49437, 'lng': -121.14585}"
10484490,Badger,California,"{'lat': 36.70906, 'lng': -118.92146}"
10484535,Hume,California,"{'lat': 36.79494, 'lng': -118.58292}"
10039797,Groveland,California,"{'lat': 37.91005, 'lng': -119.81475}"
10383306,Lee Vining,California,"{'lat': 37.78311, 'lng': -119.12791}"
10483742,Death Valley,California,"{'lat': 36.82184, 'lng': -117.17427}"
10420666,Sequoia National Park,California,"{'lat': 36.79494, 'lng': -118.58292}"
10523443,Groveland,California,"{'lat': 37.97428, 'lng': -119.90277}"
10428358,Wawona,California,"{'lat': 37.86983, 'lng': -119.64895}"
10257656,Yosemite Valley,California,"{'lat': 37.86981, 'lng': -119.64868}"
10485496,Death Valley,California,"{'lat': 36.0337, 'lng': -117.28167}"
10527706,Old Station,California,"{'lat': 40.49455, 'lng': -121.42319}"
10522184,Yosemite Valley,California,"{'lat': 37.73477, 'lng': -119.56597}"
10467435,Bishop,California,"{'lat': 37.3714, 'lng': -118.39686}"
10540716,Ventura,California,"{'lat': 34.0493, 'lng': -119.56288}"
10541145,Twentynine Palms,California,"{'lat': 34.09307, 'lng': -116.15632}"
10015941,Malibu,California,"{'lat': 33.48062, 'lng': -119.02959}"
10527108,Yosemite Valley,California,"{'lat': 37.73936, 'lng': -119.5706}"
10501331,Lone Pine,California,"{'lat': 36.58686, 'lng': -118.24013}"
10541171,Blythe,California,"{'lat': 33.84594, 'lng': -115.77769}"
10541099,Twentynine Palms,California,"{'lat': 33.98986, 'lng': -116.02328}"
10541084,Twentynine Palms,California,"{'lat': 33.91086, 'lng': -115.86521}"
10541116,Twentynine Palms,California,"{'lat': 34.01167, 'lng': -116.16202}"
10541144,Joshua Tree,California,"{'lat': 34.03196, 'lng': -116.31427}"
10497238,Yosemite Valley,California,"{'lat': 37.74842, 'lng': -119.58746}"
10458560,Death Valley,California,"{'lat': 36.60175, 'lng': -117.46085}"
10483879,Groveland,California,"{'lat': 37.89104, 'lng': -119.2629}"
10461840,Death Valley,California,"{'lat': 36.723910000000004, 'lng': -116.97807}"
10258991,Trinidad,California,"{'lat': 41.28686, 'lng': -124.08977}"
10540136,McArthur,California,"{'lat': 40.46665, 'lng': -121.30926}"
10541335,Yosemite Valley,California,"{'lat': 37.66364, 'lng': -119.62455}"
10545116,Yosemite Valley,California,"{'lat': 37.82686, 'lng': -119.46842}"
10026705,Estes Park,Colorado,"{'lat': 40.31177, 'lng': -105.64533}"
10235688,Estes Park,Colorado,"{'lat': 40.31052, 'lng': -105.64032}"
10008208,Glen Haven,Colorado,"{'lat': 40.39644, 'lng': -105.51299}"
10012319,Estes Park,Colorado,"{'lat': 40.31047, 'lng': -105.64035}"
10031204,Estes Park,Colorado,"{'lat': 40.31052, 'lng': -105.64034}"
10026711,Estes Park,Colorado,"{'lat': 40.27267, 'lng': -105.55684}"
10264164,Estes Park,Colorado,"{'lat': 40.31194, 'lng': -105.64562}"
10238357,Estes Park,Colorado,"{'lat': 40.31191, 'lng': -105.64577}"
10235698,Estes Park,Colorado,"{'lat': 40.30648, 'lng': -105.53711}"
10035513,Allenspark,Colorado,"{'lat': 40.21337, 'lng': -105.55047}"
10010318,Estes Park,Colorado,"{'lat': 40.3868, 'lng': -105.60978}"
10041185,Estes Park,Colorado,"{'lat': 40.3119, 'lng': -105.64607}"
10031203,Estes Park,Colorado,"{'lat': 40.31051, 'lng': -105.6403}"
10043053,Estes Park,Colorado,"{'lat': 40.35486, 'lng': -105.63112}"
10249728,Estes Park,Colorado,"{'lat': 40.43087, 'lng': -105.50054}"
10112141,Allenspark,Colorado,"{'lat': 40.27212, 'lng': -105.55682}"
10028391,Estes Park,Colorado,"{'lat': 40.32048, 'lng': -105.62367}"
10238728,Estes Park,Colorado,"{'lat': 40.310810000000004, 'lng': -105.63979}"
10235677,Estes Park,Colorado,"{'lat': 40.35552, 'lng': -105.61602}"
10235706,Grand Lake,Colorado,"{'lat': 40.42021, 'lng': -105.81138}"
10030658,Grand Lake,Colorado,"{'lat': 40.23941, 'lng': -105.79999}"
10011242,Estes Park,Colorado,"{'lat': 40.31198, 'lng': -105.64543}"
10026708,Estes Park,Colorado,"{'lat': 40.32038, 'lng': -105.60776}"
10035508,Grand Lake,Colorado,"{'lat': 40.25664, 'lng': -105.81443}"
10111552,Estes Park,Colorado,"{'lat': 40.31212, 'lng': -105.64634}"
10003209,Estes Park,Colorado,"{'lat': 40.31192, 'lng': -105.64562}"
10037044,Estes Park,Colorado,"{'lat': 40.31176, 'lng': -105.64456}"
10028402,Mosca,Colorado,"{'lat': 37.73995, 'lng': -105.51672}"
10235697,Estes Park,Colorado,"{'lat': 40.31192, 'lng': -105.646}"
10041193,Allenspark,Colorado,"{'lat': 40.20774, 'lng': -105.5665}"
10235739,Estes Park,Colorado,"{'lat': 40.31198, 'lng': -105.64574}"
10235712,Grand Lake,Colorado,"{'lat': 40.23919, 'lng': -105.79968}"
10003950,Allenspark,Colorado,"{'lat': 40.21967, 'lng': -105.53451}"
10235699,Allenspark,Colorado,"{'lat': 40.20762, 'lng': -105.56664}"
10317586,Estes Park,Colorado,"{'lat': 40.31037, 'lng': -105.64033}"
10041187,Estes Park,Colorado,"{'lat': 40.4098, 'lng': -105.63232}"
10026713,Estes Park,Colorado,"{'lat': 40.43091, 'lng': -105.50057}"
10038099,Estes Park,Colorado,"{'lat': 40.30646, 'lng': -105.53796}"
10292656,Estes Park,Colorado,"{'lat': 40.31206, 'lng': -105.64635}"
10026702,Estes Park,Colorado,"{'lat': 40.39341, 'lng': -105.69536}"
10012254,Estes Park,Colorado,"{'lat': 40.40715, 'lng': -105.62625}"
10297828,Allenspark,Colorado,"{'lat': 40.20802, 'lng': -105.56643}"
10291251,Estes Park,Colorado,"{'lat': 40.31177, 'lng': -105.64492}"
10033941,Allenspark,Colorado,"{'lat': 40.27209, 'lng': -105.55684}"
10235681,Estes Park,Colorado,"{'lat': 40.31035, 'lng': -105.6404}"
10033876,Mesa Verde National Park,Colorado,"{'lat': 37.18421, 'lng': -108.48892}"
10235802,Estes Park,Colorado,"{'lat': 40.39655, 'lng': -105.51255}"
10002801,Estes Park,Colorado,"{'lat': 40.40726, 'lng': -105.62615}"
10363771,Estes Park,Colorado,"{'lat': 40.3118, 'lng': -105.64531}"
10001492,Allenspark,Colorado,"{'lat': 40.19372, 'lng': -105.54231}"
10293112,Estes Park,Colorado,"{'lat': 40.31195, 'lng': -105.64558}"
10005393,Allenspark,Colorado,"{'lat': 40.20789, 'lng': -105.56648}"
10293307,Estes Park,Colorado,"{'lat': 40.31194, 'lng': -105.64562}"
10258578,Estes Park,Colorado,"{'lat': 40.356, 'lng': -105.61596}"
10235741,Allenspark,Colorado,"{'lat': 40.23948, 'lng': -105.79985}"
10030593,Montrose,Colorado,"{'lat': 38.56251, 'lng': -107.74201}"
10320915,Estes Park,Colorado,"{'lat': 40.39649, 'lng': -105.51273}"
10272716,Grand Lake,Colorado,"{'lat': 40.30742, 'lng': -105.8408}"
10000412,Estes Park,Colorado,"{'lat': 40.41424, 'lng': -105.65535}"
10010458,Grand Lake,Colorado,"{'lat': 40.39963, 'lng': -105.84758}"
10106086,Mesa Verde National Park,Colorado,"{'lat': 37.16609, 'lng': -108.47224}"
10289358,Estes Park,Colorado,"{'lat': 40.3104, 'lng': -105.64032}"
10235810,Grand Lake,Colorado,"{'lat': 40.30741, 'lng': -105.84094}"
10248248,Estes Park,Colorado,"{'lat': 40.3119, 'lng': -105.64597}"
10296119,Estes Park,Colorado,"{'lat': 40.31206, 'lng': -105.64575}"
10263499,Estes Park,Colorado,"{'lat': 40.39652, 'lng': -105.51271}"
10264059,Estes Park,Colorado,"{'lat': 40.44121, 'lng': -105.7542}"
10290799,Estes Park,Colorado,"{'lat': 40.31201, 'lng': -105.64593}"
10033934,Estes Park,Colorado,"{'lat': 40.41211, 'lng': -105.73306}"
10031845,Mosca,Colorado,"{'lat': 37.7341, 'lng': -105.50849}"
10235769,Allenspark,Colorado,"{'lat': 40.19359, 'lng': -105.54227}"
10284205,Estes Park,Colorado,"{'lat': 40.31172, 'lng': -105.64553}"
10267490,Estes Park,Colorado,"{'lat': 40.30674, 'lng': -105.53803}"
10033889,Montrose,Colorado,"{'lat': 38.55468, 'lng': -107.68673}"
10259076,Montrose,Colorado,"{'lat': 38.55487, 'lng': -107.68646}"
10018356,Mosca,Colorado,"{'lat': 37.74456, 'lng': -105.50692}"
10031830,Estes Park,Colorado,"{'lat': 40.40715, 'lng': -105.62623}"
10293115,Estes Park,Colorado,"{'lat': 40.31043, 'lng': -105.64037}"
10271463,Estes Park,Colorado,"{'lat': 40.38707, 'lng': -105.6108}"
10235788,Estes Park,Colorado,"{'lat': 40.3965, 'lng': -105.51345}"
10249822,Montrose,Colorado,"{'lat': 38.5805, 'lng': -107.7161}"
10299305,Estes Park,Colorado,"{'lat': 40.31137, 'lng': -105.64612}"
10007866,Estes Park,Colorado,"{'lat': 40.43483, 'lng': -105.73036}"
10111780,Estes Park,Colorado,"{'lat': 40.43489, 'lng': -105.73028}"
10277364,Estes Park,Colorado,"{'lat': 40.35488, 'lng': -105.63103}"
10274329,Glen Haven,Colorado,"{'lat': 40.39651, 'lng': -105.51303}"
10250371,Grand Lake,Colorado,"{'lat': 40.30743, 'lng': -105.84083}"
10030653,Grand Lake,Colorado,"{'lat': 40.40174, 'lng': -105.84865}"
10038088,Estes Park,Colorado,"{'lat': 40.51791, 'lng': -105.77047}"
10241603,Estes Park,Colorado,"{'lat': 40.40534, 'lng': -105.62505}"
10013526,Allenspark,Colorado,"{'lat': 40.20782, 'lng': -105.56621}"
10002585,Grand Lake,Colorado,"{'lat': 40.25655, 'lng': -105.8147}"
10255921,Mesa Verde National Park,Colorado,"{'lat': 37.1624, 'lng': -108.46512}"
10270326,Estes Park,Colorado,"{'lat': 40.31208, 'lng': -105.64596}"
10008051,Estes Park,Colorado,"{'lat': 40.37269, 'lng': -105.61387}"
10236189,Olathe,Colorado,"{'lat': 38.58485, 'lng': -107.70896}"
10248242,Estes Park,Colorado,"{'lat': 40.39574, 'lng': -105.71147}"
10017559,Allenspark,Colorado,"{'lat': 40.20776, 'lng': -105.5665}"
10254185,Estes Park,Colorado,"{'lat': 40.32801, 'lng': -105.57666}"
10258922,Mosca,Colorado,"{'lat': 37.74001, 'lng': -105.51679}"
10018316,Crawford,Colorado,"{'lat': 38.58664, 'lng': -107.70502}"
10258930,Crawford,Colorado,"{'lat': 38.58674, 'lng': -107.70492}"
10258323,Estes Park,Colorado,"{'lat': 40.31226, 'lng': -105.64641}"
10008056,Mesa Verde National Park,Colorado,"{'lat': 37.30649, 'lng': -108.42017}"
10239321,Estes Park,Colorado,"{'lat': 40.30738, 'lng': -105.84088}"
10279359,Estes Park,Colorado,"{'lat': 40.31182, 'lng': -105.64579}"
10240894,Estes Park,Colorado,"{'lat': 40.43138, 'lng': -105.5018}"
10235711,Grand Lake,Colorado,"{'lat': 40.23958, 'lng': -105.79978}"
10263386,Estes Park,Colorado,"{'lat': 40.35479, 'lng': -105.63134}"
10263389,Allenspark,Colorado,"{'lat': 40.20847, 'lng': -105.56085}"
10275682,Grand Lake,Colorado,"{'lat': 40.23959, 'lng': -105.80085}"
10272876,Crawford,Colorado,"{'lat': 38.55479, 'lng': -107.68639}"
10265217,Estes Park,Colorado,"{'lat': 40.44294, 'lng': -105.74328}"
10264634,Grand Lake,Colorado,"{'lat': 40.37258, 'lng': -105.85468}"
10236182,Montrose,Colorado,"{'lat': 38.55407, 'lng': -107.68605}"
10265442,Grand Lake,Colorado,"{'lat': 40.41372, 'lng': -105.81899}"
10002501,Mesa Verde National Park,Colorado,"{'lat': 37.16756, 'lng': -108.46994}"
10266708,Estes Park,Colorado,"{'lat': 40.31994, 'lng': -105.61996}"
10289369,Estes Park,Colorado,"{'lat': 40.35493, 'lng': -105.63099}"
10030657,Estes Park,Colorado,"{'lat': 40.42036, 'lng': -105.81156}"
10344418,Estes Park,Colorado,"{'lat': 40.43487, 'lng': -105.73032}"
10017560,Estes Park,Colorado,"{'lat': 40.30617, 'lng': -105.5369}"
10289234,Estes Park,Colorado,"{'lat': 40.31196, 'lng': -105.6456}"
10314923,Estes Park,Colorado,"{'lat': 40.35619, 'lng': -105.61569}"
10028396,Estes Park,Colorado,"{'lat': 40.32831, 'lng': -105.57836}"
10002944,Grand Lake,Colorado,"{'lat': 40.30735, 'lng': -105.84128}"
10038098,Estes Park,Colorado,"{'lat': 40.27212, 'lng': -105.55687}"
10236179,Westcliffe,Colorado,"{'lat': 37.92438, 'lng': -105.48759}"
10039066,Mesa Verde National Park,Colorado,"{'lat': 37.34014, 'lng': -108.41197}"
10264641,Montrose,Colorado,"{'lat': 38.56246, 'lng': -107.742}"
10031837,Estes Park,Colorado,"{'lat': 40.3417, 'lng': -105.60526}"
10274038,Estes Park,Colorado,"{'lat': 40.27134, 'lng': -105.55557}"
10267446,Estes Park,Colorado,"{'lat': 40.40716, 'lng': -105.6264}"
10268030,Estes Park,Colorado,"{'lat': 40.37288, 'lng': -105.61361}"
10264716,Estes Park,Colorado,"{'lat': 40.3435, 'lng': -105.58338}"
10236038,Mesa Verde National Park,Colorado,"{'lat': 37.19588, 'lng': -108.53785}"
10266319,Estes Park,Colorado,"{'lat': 40.30665, 'lng': -105.53785}"
10006227,Grand Lake,Colorado,"{'lat': 40.2565, 'lng': -105.8145}"
10235791,Estes Park,Colorado,"{'lat': 40.40142, 'lng': -105.52104}"
10269076,Grand Lake,Colorado,"{'lat': 40.2566, 'lng': -105.81466}"
10030655,Grand Lake,Colorado,"{'lat': 40.40168, 'lng': -105.84869}"
10263500,Grand Lake,Colorado,"{'lat': 40.2066, 'lng': -105.84261}"
10026706,Estes Park,Colorado,"{'lat': 40.31196, 'lng': -105.64561}"
10281307,Allenspark,Colorado,"{'lat': 40.23703, 'lng': -105.54061}"
10258580,Estes Park,Colorado,"{'lat': 40.31053, 'lng': -105.64042}"
10293283,Estes Park,Colorado,"{'lat': 40.31153, 'lng': -105.64634}"
10028436,Westcliffe,Colorado,"{'lat': 37.8558, 'lng': -105.43223}"
10273673,Estes Park,Colorado,"{'lat': 40.27196, 'lng': -105.55656}"
10236186,Montrose,Colorado,"{'lat': 38.57637, 'lng': -107.7206}"
10306840,Grand Lake,Colorado,"{'lat': 40.25636, 'lng': -105.81438}"
10236039,Mesa Verde National Park,Colorado,"{'lat': 37.19601, 'lng': -108.53723}"
10295603,Estes Park,Colorado,"{'lat': 40.32831, 'lng': -105.57624}"
10004128,Mosca,Colorado,"{'lat': 37.73423, 'lng': -105.5086}"
10013832,Allenspark,Colorado,"{'lat': 40.20762, 'lng': -105.56638}"
10290912,Estes Park,Colorado,"{'lat': 40.31051, 'lng': -105.64031}"
10302787,Estes Park,Colorado,"{'lat': 40.3104, 'lng': -105.64033}"
10236176,Mosca,Colorado,"{'lat': 37.75804, 'lng': -105.50116}"
10013322,Estes Park,Colorado,"{'lat': 40.40106, 'lng': -105.59377}"
10000730,Mesa Verde National Park,Colorado,"{'lat': 37.30423, 'lng': -108.4253}"
10005709,Grand Lake,Colorado,"{'lat': 40.25644, 'lng': -105.81441}"
10348232,Estes Park,Colorado,"{'lat': 40.42039, 'lng': -105.8116}"
10007989,Mesa Verde National Park,Colorado,"{'lat': 37.29679, 'lng': -108.41841}"
10028379,Grand Lake,Colorado,"{'lat': 40.40174, 'lng': -105.84869}"
10255924,Mesa Verde National Park,Colorado,"{'lat': 37.23786, 'lng': -108.50393}"
10012441,Mesa Verde National Park,Colorado,"{'lat': 37.18653, 'lng': -108.48823}"
10235811,Estes Park,Colorado,"{'lat': 40.40726, 'lng': -105.62617}"
10288992,Estes Park,Colorado,"{'lat': 40.35622, 'lng': -105.61575}"
